line_id,character_id,movie_id,character_name,text,movie_title,persona_tag
L212817,u5262,m348,JACK,I must've left the original in the copy machine.,fight club,jack
L212725,u5262,m348,JACK,"Some of it, yes.",fight club,jack
L212610,u5262,m348,JACK,Yes.,fight club,jack
L212608,u5262,m348,JACK,"After fight club, everything else in your life gets the volume turned down.  You can deal with anything.",fight club,jack
L212237,u5262,m348,JACK,He was full of pep.  Must've had his grande latte enema.,fight club,jack
L212235,u5262,m348,JACK,You want me to de-prioritize my current reports until you advise of a status upgrade?,fight club,jack
L212234,u5262,m348,JACK,"It must've been Tuesday.  he was wearing his ""cornflower-blue"" tie.",fight club,jack
L212756,u5262,m348,JACK,I'd like to thank the academy...,fight club,jack
L212755,u5262,m348,JACK,"No.  No, sir.  I loved that condo. I loved every stick of furniture. The lamps, the chairs, the rugs, were me.  The dishes were me.  The plants were...",fight club,jack
L212747,u5262,m348,JACK,Who do you think could've done this?,fight club,jack
L212745,u5262,m348,JACK,This is... really a shock...,fight club,jack
L212743,u5262,m348,JACK,What does that mean?,fight club,jack
L212741,u5262,m348,JACK,Dynamite?,fight club,jack
L212739,u5262,m348,JACK,"Yes, sire, strange.  Very strange.",fight club,jack
L212737,u5262,m348,JACK,I am Jack's Cold Sweat.,fight club,jack
L212736,u5262,m348,JACK,"No, I wasn't aware...",fight club,jack
L212734,u5262,m348,JACK,Yes?,fight club,jack
L212254,u5262,m348,JACK,I'm in pain.,fight club,jack
L212252,u5262,m348,JACK,"Red-and-blue Tuinal, lipstick-red Seconals.",fight club,jack
L212251,u5262,m348,JACK,Can't you give me something?,fight club,jack
L212249,u5262,m348,JACK,Maybe I died already.  Look at my face.,fight club,jack
L213510,u5262,m348,JACK,"I did, I think.  But, I'm okay... I'm fine...",fight club,jack
L213505,u5262,m348,JACK,Don't ask.,fight club,jack
L213362,u5262,m348,JACK,"Yes, fine.  Just, get on.  Stay away a couple of weeks, at least.",fight club,jack
L213360,u5262,m348,JACK,"I can't let myself see where you're going.  Go wherever it takes you, remember... keep away from major cities...",fight club,jack
L213358,u5262,m348,JACK,I'm begging you.  Get on the bus. Get on the bus.,fight club,jack
L213355,u5262,m348,JACK,"Okay, if that's what it takes, you'll never have to see me again.  Here... here...",fight club,jack
L213353,u5262,m348,JACK,"Do this for me, Marla.  Do this for me, if you never do anything else...",fight club,jack
L213349,u5262,m348,JACK,"I'm sorry, but I...",fight club,jack
L213346,u5262,m348,JACK,Marla...,fight club,jack
L213344,u5262,m348,JACK,"You have to get out of here.  Leave as soon as possible.  Go to any rural town, away from any major city...",fight club,jack
L213342,u5262,m348,JACK,"I'm trying to tell you -- and this is where you have to trust me -- but, I think your life might be in real danger.",fight club,jack
L213339,u5262,m348,JACK,"I mean, the depth and breadth of our relationship has only recently been illuminated for me.  I know this... I know us hasn't been such a great thing for you...",fight club,jack
L213337,u5262,m348,JACK,"I deserve that.  Anyway, I've... I've only just realized",fight club,jack
L213335,u5262,m348,JACK,I know that I've been... unwell.  I know it's been like there's two sides to me.,fight club,jack
L213329,u5262,m348,JACK,Because... I'm Tyler Durden.,fight club,jack
L213325,u5262,m348,JACK,"Absolutely, you have every right.  I need you to do me a favor.",fight club,jack
L213323,u5262,m348,JACK,"Give me a minute, Marla, alright... just sixty seconds.",fight club,jack
L213319,u5262,m348,JACK,Marla... I need to talk to you.  It's going to take a tremendous act of faith on your part for you to hear me out.,fight club,jack
L213317,u5262,m348,JACK,"I'm sorry, I...",fight club,jack
L213244,u5262,m348,JACK,"Marla, no, wait...",fight club,jack
L213242,u5262,m348,JACK,Say my name!  What's my name!?,fight club,jack
L213240,u5262,m348,JACK,Say my name.,fight club,jack
L213238,u5262,m348,JACK,What did you say... ?,fight club,jack
L213237,u5262,m348,JACK,We've just lost cabin pressure.,fight club,jack
L213235,u5262,m348,JACK,Answer the question!,fight club,jack
L213233,u5262,m348,JACK,We did make love?,fight club,jack
L213231,u5262,m348,JACK,"Will you just answer me, for Christsake?!",fight club,jack
L213229,u5262,m348,JACK,"Because the answer's ""yes"" or because the answer's ""no?""",fight club,jack
L213227,u5262,m348,JACK,"Marla, it's me.  Have we... have we ever had sex?",fight club,jack
L213143,u5262,m348,JACK,He's not here!  Tyler's not here anymore!  He's gone away!,fight club,jack
L213141,u5262,m348,JACK,He's not here.,fight club,jack
L213139,u5262,m348,JACK,The Paper Street Soap Company.,fight club,jack
L213098,u5262,m348,JACK,Let go of me...  Leave me alone.,fight club,jack
L213096,u5262,m348,JACK,Why would you ask if it's a guy or a girl?!,fight club,jack
L213094,u5262,m348,JACK,... A person.,fight club,jack
L213084,u5262,m348,JACK,No.,fight club,jack
L213081,u5262,m348,JACK,That... sawing and hammering.,fight club,jack
L213079,u5262,m348,JACK,You hear that?,fight club,jack
L213077,u5262,m348,JACK,I don't understand.  Why does a weak person have to go out and find a strong person... to hang onto?,fight club,jack
L213073,u5262,m348,JACK,I don't know.,fight club,jack
L213071,u5262,m348,JACK,When?,fight club,jack
L213069,u5262,m348,JACK,Really... I mean it.  Have you been going to your groups?,fight club,jack
L213067,u5262,m348,JACK,You... don't have to... leave.,fight club,jack
L212855,u5262,m348,JACK,Uh ... nah.,fight club,jack
L212853,u5262,m348,JACK,I think everything's okay here.,fight club,jack
L212851,u5262,m348,JACK,No... no problem.,fight club,jack
L212849,u5262,m348,JACK,Nothing.,fight club,jack
L212847,u5262,m348,JACK,"Okay.  Okay, I'm sure.",fight club,jack
L212843,u5262,m348,JACK,Here.,fight club,jack
L212841,u5262,m348,JACK,There?,fight club,jack
L212839,u5262,m348,JACK,Where?  Here?,fight club,jack
L212835,u5262,m348,JACK,"No, thanks.",fight club,jack
L212833,u5262,m348,JACK,"This is a sweet side of you.  Picking these up for ...  ""Mrs. Haniver"" and... ""Mrs. Raines."" Where are they?",fight club,jack
L212832,u5262,m348,JACK,She didn't call Tyler.  I'm neutral in her book.,fight club,jack
L212830,u5262,m348,JACK,I don't know ...,fight club,jack
L212828,u5262,m348,JACK,What are you talking about?,fight club,jack
L212775,u5262,m348,JACK,Goodbye.,fight club,jack
L212772,u5262,m348,JACK,It's time for you to leave.,fight club,jack
L212765,u5262,m348,JACK,It suits you.,fight club,jack
L212761,u5262,m348,JACK,Worth every penny.,fight club,jack
L212759,u5262,m348,JACK,"Except for their humping, Tyler and Marla were never in the same room.",fight club,jack
L212668,u5262,m348,JACK,What the hell are you doing here?,fight club,jack
L212666,u5262,m348,JACK,What are you doing here?,fight club,jack
L212660,u5262,m348,JACK,So you're staying in tonight?,fight club,jack
L212659,u5262,m348,JACK,This could go on for hours.,fight club,jack
L212657,u5262,m348,JACK,Picture yourself watching Marla Singer throw herself around her crummy apartment.,fight club,jack
L212655,u5262,m348,JACK,I'm just on my way out...,fight club,jack
L212653,u5262,m348,JACK,"Look, this is a bad time...",fight club,jack
L212651,u5262,m348,JACK,It's for men.,fight club,jack
L212649,u5262,m348,JACK,I found a new one.,fight club,jack
L212647,u5262,m348,JACK,That's the idea -- we split them.,fight club,jack
L212645,u5262,m348,JACK,How did you find me?,fight club,jack
L212644,u5262,m348,JACK,Marla?,fight club,jack
L212370,u5262,m348,JACK,In case we want to switch nights.,fight club,jack
L212368,u5262,m348,JACK,"Um... Marla, should we maybe exchange numbers?",fight club,jack
L212366,u5262,m348,JACK,Let's not make a big thing out of it.,fight club,jack
L212363,u5262,m348,JACK,We'll split it.  You get it the first and third Sunday of the month.,fight club,jack
L212360,u5262,m348,JACK,The girl had done her homework.,fight club,jack
L212355,u5262,m348,JACK,"Then, take blood parasites.  It's yours.  Now we each have three.",fight club,jack
L212353,u5262,m348,JACK,You can't have the whole brain!,fight club,jack
L212351,u5262,m348,JACK,Okay.  I'll take blood parasites and organic brain dementia --,fight club,jack
L212349,u5262,m348,JACK,You can't have both parasites.  You can take blood parasites --,fight club,jack
L212346,u5262,m348,JACK,You're kidding.,fight club,jack
L212344,u5262,m348,JACK,I think testicular cancer should be no contest.,fight club,jack
L212342,u5262,m348,JACK,"We'll split up the week.  You can have lymphoma, tuberculosis and --",fight club,jack
L212340,u5262,m348,JACK,Please.  Can't we do something... ?,fight club,jack
L212338,u5262,m348,JACK,"Look, I can't cry with a faker present.",fight club,jack
L212336,u5262,m348,JACK,It becomes an addiction.,fight club,jack
L212334,u5262,m348,JACK,Yeah.,fight club,jack
L212332,u5262,m348,JACK,"I... I don't know.  I guess... when people think you're dying, they really listen, instead...",fight club,jack
L212329,u5262,m348,JACK,Anyone who might've noticed either died or recovered and never came back.,fight club,jack
L212327,u5262,m348,JACK,These are my groups.  I was here first.  I've been coming for a year.,fight club,jack
L212325,u5262,m348,JACK,Why are you doing this?,fight club,jack
L212322,u5262,m348,JACK,I'll expose you.,fight club,jack
L212320,u5262,m348,JACK,Practicing what?,fight club,jack
L212316,u5262,m348,JACK,"Okay, in the Sylvia Plath philosophy way, we're all dying.  But you're not dying the way Chloe is dying.",fight club,jack
L212314,u5262,m348,JACK,I'm on to you.  You're a faker.  You aren't dying.,fight club,jack
L212729,u5262,m348,JACK,... and you come home to this.,fight club,jack
L212462,u5262,m348,JACK,Well... let me see... here's the thing...,fight club,jack
L212460,u5262,m348,JACK,I just called a second ago.  There was no answer.  I'm at a payphone.,fight club,jack
L212458,u5262,m348,JACK,"Uh... I'm sorry.  We met on the plane.  We had the same briefcase. I'm... you know, the clever guy.",fight club,jack
L212456,u5262,m348,JACK,Tyler?,fight club,jack
L212454,u5262,m348,JACK,Hello?,fight club,jack
L213225,u5262,m348,JACK,Please return your seatbacks to their full upright and locked position.,fight club,jack
L213222,u5262,m348,JACK,Who do you think I am?,fight club,jack
L213220,u5262,m348,JACK,What?,fight club,jack
L213218,u5262,m348,JACK,Yes... it's a test.,fight club,jack
L213216,u5262,m348,JACK,... You know me?,fight club,jack
L212437,u5262,m348,JACK,I had everything in that bag.  My C.K. shirts... my D.K.N.Y. shoes...,fight club,jack
L212435,u5262,m348,JACK,My suitcase was vibrating?,fight club,jack
L212433,u5262,m348,JACK,"Excuse me?  ""Throwers?""",fight club,jack
L212318,u5262,m348,JACK,"You're a tourist.  I saw you at melanoma, tuberculosis and testicular cancer.",fight club,jack
L212302,u5262,m348,JACK,"If I did have a tumor, I'd name it Marla.  Marla...the little scratch on the roof of your mouth that would heal if only you could stop tonguing it, but you can't.",fight club,jack
L212293,u5262,m348,JACK,"-- But, in here, in everyone, there's the squint of a five-day headache. Yet they forced themselves to be positive.  They never said ""parasite;"" they said ""agent.""  They always talked about getting better.",fight club,jack
L212274,u5262,m348,JACK,"I wasn't really dying, I wasn't host to cancer or parasites; I was the warm little center that the life of this world crowded around.",fight club,jack
L213496,u5262,m348,JACK,My eyes are open.,fight club,jack
L213494,u5262,m348,JACK,Look at me...,fight club,jack
L213492,u5262,m348,JACK,Appreciate something.,fight club,jack
L213490,u5262,m348,JACK,Do something for me.,fight club,jack
L213488,u5262,m348,JACK,It's the only way to get rid of you...,fight club,jack
L213485,u5262,m348,JACK,Not my mouth.  Our mouth.,fight club,jack
L213483,u5262,m348,JACK,What have you left for me?,fight club,jack
L213479,u5262,m348,JACK,"I swear on my life, I won't...",fight club,jack
L213477,u5262,m348,JACK,"Please understand... I've gotten all I can from this, Tyler.",fight club,jack
L213475,u5262,m348,JACK,Why are you doing this?!,fight club,jack
L213473,u5262,m348,JACK,"... no, no, no...",fight club,jack
L213471,u5262,m348,JACK,"Noooo, please...",fight club,jack
L213469,u5262,m348,JACK,"No, no, I don't.  I thank you, I really do.  Thank you, but I don't need you anymore.",fight club,jack
L213467,u5262,m348,JACK,Why can't I get rid of you?  Why can't I just wish you away?,fight club,jack
L213465,u5262,m348,JACK,Why... why... why... ?,fight club,jack
L213462,u5262,m348,JACK,How'd you do that?!  You're a fucking figment of my imagination... you're psychogenic fugue state...,fight club,jack
L213459,u5262,m348,JACK,NO...,fight club,jack
L213456,u5262,m348,JACK,Not exactly according to plan.,fight club,jack
L213454,u5262,m348,JACK,Paraffin.  Your merry band mixed the nitro with paraffin.  I saw it floating in the bomb.,fight club,jack
L213452,u5262,m348,JACK,Paraffin.,fight club,jack
L213448,u5262,m348,JACK,Please...,fight club,jack
L213446,u5262,m348,JACK,Can't you call it off... ?,fight club,jack
L213442,u5262,m348,JACK,i... ann....iinn.. ff....nnyin...,fight club,jack
L213440,u5262,m348,JACK,I think this is about where we came in.,fight club,jack
L213431,u5262,m348,JACK,"Defuse the bomb, please.",fight club,jack
L213429,u5262,m348,JACK,Defuse the bomb.,fight club,jack
L213427,u5262,m348,JACK,Tyler...,fight club,jack
L213425,u5262,m348,JACK,I quit.,fight club,jack
L213423,u5262,m348,JACK,Fuck your struggle.  I want out.,fight club,jack
L213421,u5262,m348,JACK,"Bob is dead, Tyler.  The police blew a hole in his head.  Was that part of your plan?",fight club,jack
L213415,u5262,m348,JACK,Fuck you.,fight club,jack
L213413,u5262,m348,JACK,Yes...,fight club,jack
L213411,u5262,m348,JACK,I'm pulling the green wire.,fight club,jack
L213409,u5262,m348,JACK,"If I'm wrong, we're both dead..",fight club,jack
L213407,u5262,m348,JACK,"If you know, I know.",fight club,jack
L213404,u5262,m348,JACK,You don't know that.  There could still be people inside.,fight club,jack
L213402,u5262,m348,JACK,Since when is Project Mayhem about murder?,fight club,jack
L213399,u5262,m348,JACK,Stop finishing...,fight club,jack
L213397,u5262,m348,JACK,I'm not going...,fight club,jack
L213395,u5262,m348,JACK,I'm going to...,fight club,jack
L213393,u5262,m348,JACK,I can't let you...,fight club,jack
L213391,u5262,m348,JACK,You... you can't be serious about this.,fight club,jack
L213287,u5262,m348,JACK,She's... you... you're fucking her.,fight club,jack
L213285,u5262,m348,JACK,What about Marla?,fight club,jack
L213283,u5262,m348,JACK,You have jobs.,fight club,jack
L213281,u5262,m348,JACK,You took me to the house.,fight club,jack
L213279,u5262,m348,JACK,"Wrong, wrong -- what about the car crash... the two guys in the backseat?",fight club,jack
L213277,u5262,m348,JACK,"No!  This isn't true.  We... we were around other people, together, both of us...",fight club,jack
L213275,u5262,m348,JACK,What... what are you saying?,fight club,jack
L213273,u5262,m348,JACK,This isn't possible...,fight club,jack
L213266,u5262,m348,JACK,"Oh, yeah.  I didn't really know my Dad...",fight club,jack
L213261,u5262,m348,JACK,The first rule of fight club is -- you don't talk about fight club.,fight club,jack
L213259,u5262,m348,JACK,What are you talking about... ?,fight club,jack
L213255,u5262,m348,JACK,I don't know!  Tell me!,fight club,jack
L213253,u5262,m348,JACK,"Answer me, Tyler.",fight club,jack
L213251,u5262,m348,JACK,Why do people think I'm Tyler Durden?,fight club,jack
L213249,u5262,m348,JACK,Why do people think I'm you?,fight club,jack
L213247,u5262,m348,JACK,"What's this all about, Tyler?",fight club,jack
L213108,u5262,m348,JACK,"""Training?""  Tyler...",fight club,jack
L213106,u5262,m348,JACK,"""Applicant?""",fight club,jack
L213104,u5262,m348,JACK,"""Too young?""",fight club,jack
L213103,u5262,m348,JACK,Wait a minute...,fight club,jack
L213092,u5262,m348,JACK,... is over.,fight club,jack
L213090,u5262,m348,JACK,This conversation...,fight club,jack
L213057,u5262,m348,JACK,Fuck my life.  Fuck fight club.  Fuck you and fuck Marla.  I'm sick of this.  How's that?,fight club,jack
L213055,u5262,m348,JACK,I would feel nothing about my life? Is that what you want to hear?!,fight club,jack
L213053,u5262,m348,JACK,I don't know!  Nothing!,fight club,jack
L213047,u5262,m348,JACK,I don't think that's true.,fight club,jack
L213045,u5262,m348,JACK,I'm not asking you to.,fight club,jack
